FID,New_ID,SUM_area_K,SUM_POP_M_,SUM_POP_F_,SUM_POP_TO,SUM_POP_19,SUM_BRIT_E,SUM_BRIT_I,SUM_BRIT_S,SUM_BRIT_O,SUM_FRENCH,SUM_GERMAN,SUM_AUSTRO,SUM_BELGIA,SUM_BULGAR,SUM_CHINES,SUM_DUTCH_,SUM_GREEK_,SUM_HINDU_,SUM_INDIAN,SUM_ITALIA,SUM_JAPANE,SUM_JEWISH,SUM_NEGRO_,SUM_POLISH,SUM_RUSSIA,SUM_SCANDI,SUM_SWISS_,SUM_UNSPEC,R_CODE
112,ON114000,1289.524739380000000,13669.000000000000000,13299.000000000000000,26968.000000000000000,27035.000000000000000,1610.000000000000000,3025.000000000000000,1909.000000000000000,2.000000000000000,20124.000000000000000,52.000000000000000,15.000000000000000,11.000000000000000,0.000000000000000,2.000000000000000,32.000000000000000,2.000000000000000,0.000000000000000,5.000000000000000,1.000000000000000,0.000000000000000,80.000000000000000,2.000000000000000,8.000000000000000,4.000000000000000,35.000000000000000,9.000000000000000,40.000000000000000,113
113,ON115000,1194.526820240000000,8448.000000000000000,8702.000000000000000,17150.000000000000000,17864.000000000000000,9023.000000000000000,3448.000000000000000,1303.000000000000000,61.000000000000000,272.000000000000000,1394.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,7.000000000000000,1465.000000000000000,2.000000000000000,0.000000000000000,89.000000000000000,21.000000000000000,0.000000000000000,11.000000000000000,7.000000000000000,0.000000000000000,2.000000000000000,6.000000000000000,0.000000000000000,37.000000000000000,114
114,ON116000,2891.637029059999800,12091.000000000000000,11526.000000000000000,23617.000000000000000,24556.000000000000000,2161.000000000000000,9069.000000000000000,3076.000000000000000,15.000000000000000,2958.000000000000000,5847.000000000000000,11.000000000000000,10.000000000000000,0.000000000000000,9.000000000000000,6.000000000000000,0.000000000000000,0.000000000000000,191.000000000000000,23.000000000000000,0.000000000000000,31.000000000000000,0.000000000000000,49.000000000000000,2.000000000000000,73.000000000000000,20.000000000000000,66.000000000000000,115
115,ON117000,4427.418058600000200,14209.000000000000000,13643.000000000000000,27852.000000000000000,27676.000000000000000,2513.000000000000000,9395.000000000000000,5520.000000000000000,27.000000000000000,3149.000000000000000,3606.000000000000000,77.000000000000000,8.000000000000000,1.000000000000000,10.000000000000000,32.000000000000000,6.000000000000000,0.000000000000000,33.000000000000000,13.000000000000000,0.000000000000000,41.000000000000000,3.000000000000000,3358.000000000000000,12.000000000000000,30.000000000000000,0.000000000000000,18.000000000000000,116
116,ON118000,1900.776593780000000,20188.000000000000000,19246.000000000000000,39434.000000000000000,35166.000000000000000,3778.000000000000000,8284.000000000000000,3161.000000000000000,30.000000000000000,22475.000000000000000,1085.000000000000000,6.000000000000000,34.000000000000000,0.000000000000000,4.000000000000000,257.000000000000000,1.000000000000000,0.000000000000000,7.000000000000000,6.000000000000000,0.000000000000000,128.000000000000000,0.000000000000000,19.000000000000000,6.000000000000000,37.000000000000000,16.000000000000000,100.000000000000000,117
117,ON119000,1536.212076150000000,18324.000000000000000,16970.000000000000000,35294.000000000000000,29845.000000000000000,12097.000000000000000,8685.000000000000000,5510.000000000000000,104.000000000000000,6357.000000000000000,822.000000000000000,65.000000000000000,2.000000000000000,127.000000000000000,34.000000000000000,304.000000000000000,10.000000000000000,0.000000000000000,419.000000000000000,302.000000000000000,0.000000000000000,85.000000000000000,19.000000000000000,26.000000000000000,28.000000000000000,25.000000000000000,7.000000000000000,266.000000000000000,118
118,ON120000,1587.017401379999900,12664.000000000000000,12035.000000000000000,24699.000000000000000,26071.000000000000000,8736.000000000000000,7500.000000000000000,6336.000000000000000,64.000000000000000,185.000000000000000,1089.000000000000000,1.000000000000000,0.000000000000000,6.000000000000000,2.000000000000000,301.000000000000000,0.000000000000000,0.000000000000000,5.000000000000000,21.000000000000000,0.000000000000000,39.000000000000000,187.000000000000000,0.000000000000000,0.000000000000000,29.000000000000000,4.000000000000000,188.000000000000000,119
119,ON121000,1537.829583030000100,12621.000000000000000,12439.000000000000000,25060.000000000000000,26399.000000000000000,8736.000000000000000,11661.000000000000000,3332.000000000000000,54.000000000000000,144.000000000000000,290.000000000000000,4.000000000000000,0.000000000000000,0.000000000000000,16.000000000000000,211.000000000000000,8.000000000000000,0.000000000000000,0.000000000000000,17.000000000000000,0.000000000000000,42.000000000000000,5.000000000000000,1.000000000000000,5.000000000000000,10.000000000000000,0.000000000000000,524.000000000000000,120
120,ON122000,1073.175841250000100,12273.000000000000000,12502.000000000000000,24775.000000000000000,27042.000000000000000,2504.000000000000000,4516.000000000000000,6105.000000000000000,8.000000000000000,7016.000000000000000,1772.000000000000000,1.000000000000000,7.000000000000000,6.000000000000000,7.000000000000000,2557.000000000000000,0.000000000000000,0.000000000000000,4.000000000000000,60.000000000000000,0.000000000000000,104.000000000000000,28.000000000000000,10.000000000000000,16.000000000000000,12.000000000000000,5.000000000000000,37.000000000000000,121
121,ON123000,172611.233733000000000,42293.000000000000000,24956.000000000000000,67249.000000000000000,28987.000000000000000,15798.000000000000000,8427.000000000000000,10602.000000000000000,294.000000000000000,4731.000000000000000,2043.000000000000000,5084.000000000000000,32.000000000000000,96.000000000000000,165.000000000000000,223.000000000000000,151.000000000000000,0.000000000000000,5494.000000000000000,2393.000000000000000,1.000000000000000,436.000000000000000,18.000000000000000,1146.000000000000000,4712.000000000000000,3946.000000000000000,74.000000000000000,1383.000000000000000,122
122,ON128000,103.384128573000000,161842.000000000000000,165911.000000000000000,327753.000000000000000,208040.000000000000000,151770.000000000000000,74839.000000000000000,53019.000000000000000,1746.000000000000000,4569.000000000000000,8766.000000000000000,393.000000000000000,40.000000000000000,104.000000000000000,1036.000000000000000,1374.000000000000000,519.000000000000000,4.000000000000000,48.000000000000000,4197.000000000000000,12.000000000000000,17713.000000000000000,468.000000000000000,622.000000000000000,1251.000000000000000,352.000000000000000,314.000000000000000,4597.000000000000000,123
123,ON129000,7850.367659260000400,19068.000000000000000,17431.000000000000000,36499.000000000000000,38511.000000000000000,13390.000000000000000,14241.000000000000000,5936.000000000000000,122.000000000000000,690.000000000000000,673.000000000000000,18.000000000000000,0.000000000000000,51.000000000000000,13.000000000000000,537.000000000000000,7.000000000000000,0.000000000000000,15.000000000000000,217.000000000000000,0.000000000000000,32.000000000000000,2.000000000000000,116.000000000000000,12.000000000000000,56.000000000000000,4.000000000000000,367.000000000000000,124
124,ON130000,553.887375499999960,16616.000000000000000,17003.000000000000000,33619.000000000000000,27124.000000000000000,4021.000000000000000,1526.000000000000000,1270.000000000000000,38.000000000000000,194.000000000000000,25352.000000000000000,127.000000000000000,2.000000000000000,10.000000000000000,10.000000000000000,102.000000000000000,12.000000000000000,0.000000000000000,1.000000000000000,43.000000000000000,0.000000000000000,240.000000000000000,16.000000000000000,347.000000000000000,42.000000000000000,10.000000000000000,115.000000000000000,141.000000000000000,125
125,ON131000,868.405086598000030,14475.000000000000000,14513.000000000000000,28988.000000000000000,25470.000000000000000,7485.000000000000000,2126.000000000000000,7110.000000000000000,89.000000000000000,211.000000000000000,11215.000000000000000,71.000000000000000,0.000000000000000,1.000000000000000,17.000000000000000,206.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,27.000000000000000,0.000000000000000,47.000000000000000,1.000000000000000,170.000000000000000,44.000000000000000,4.000000000000000,53.000000000000000,111.000000000000000,126
126,ON132000,1082.096274520000000,22272.000000000000000,19891.000000000000000,42163.000000000000000,31588.000000000000000,14526.000000000000000,6218.000000000000000,5060.000000000000000,277.000000000000000,749.000000000000000,11670.000000000000000,871.000000000000000,0.000000000000000,104.000000000000000,33.000000000000000,301.000000000000000,1.000000000000000,1.000000000000000,10.000000000000000,1426.000000000000000,1.000000000000000,53.000000000000000,279.000000000000000,125.000000000000000,58.000000000000000,80.000000000000000,46.000000000000000,274.000000000000000,127
127,ON133000,1611.991484400000000,11366.000000000000000,10926.000000000000000,22292.000000000000000,26120.000000000000000,6204.000000000000000,8276.000000000000000,4936.000000000000000,80.000000000000000,117.000000000000000,2385.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,7.000000000000000,23.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,21.000000000000000,0.000000000000000,25.000000000000000,45.000000000000000,0.000000000000000,0.000000000000000,5.000000000000000,10.000000000000000,155.000000000000000,128
128,ON134000,1213.974169460000000,16265.000000000000000,15935.000000000000000,32200.000000000000000,29526.000000000000000,12080.000000000000000,6337.000000000000000,8714.000000000000000,136.000000000000000,205.000000000000000,2556.000000000000000,33.000000000000000,0.000000000000000,25.000000000000000,37.000000000000000,295.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,461.000000000000000,0.000000000000000,120.000000000000000,91.000000000000000,71.000000000000000,41.000000000000000,13.000000000000000,52.000000000000000,933.000000000000000,129
129,ON135000,1220.299133250000100,17724.000000000000000,16910.000000000000000,34634.000000000000000,26818.000000000000000,15878.000000000000000,5848.000000000000000,5969.000000000000000,317.000000000000000,401.000000000000000,3856.000000000000000,22.000000000000000,1.000000000000000,0.000000000000000,9.000000000000000,513.000000000000000,4.000000000000000,0.000000000000000,78.000000000000000,101.000000000000000,0.000000000000000,105.000000000000000,65.000000000000000,6.000000000000000,13.000000000000000,44.000000000000000,18.000000000000000,1386.000000000000000,130
130,ON136000,926.665920317999960,13827.000000000000000,12221.000000000000000,26048.000000000000000,21505.000000000000000,13253.000000000000000,3926.000000000000000,4152.000000000000000,104.000000000000000,152.000000000000000,1889.000000000000000,12.000000000000000,6.000000000000000,49.000000000000000,5.000000000000000,867.000000000000000,15.000000000000000,0.000000000000000,5.000000000000000,142.000000000000000,3.000000000000000,36.000000000000000,14.000000000000000,193.000000000000000,20.000000000000000,11.000000000000000,13.000000000000000,1181.000000000000000,131
131,ON137000,1253.536401099999900,11456.000000000000000,10959.000000000000000,22415.000000000000000,22419.000000000000000,11887.000000000000000,4215.000000000000000,2814.000000000000000,226.000000000000000,443.000000000000000,913.000000000000000,7.000000000000000,0.000000000000000,0.000000000000000,8.000000000000000,1476.000000000000000,13.000000000000000,0.000000000000000,119.000000000000000,59.000000000000000,0.000000000000000,89.000000000000000,3.000000000000000,12.000000000000000,10.000000000000000,4.000000000000000,19.000000000000000,98.000000000000000,132
132,ON138000,280.431877429999990,34703.000000000000000,33315.000000000000000,68018.000000000000000,20699.000000000000000,42806.000000000000000,9388.000000000000000,9270.000000000000000,351.000000000000000,455.000000000000000,1375.000000000000000,163.000000000000000,7.000000000000000,0.000000000000000,70.000000000000000,388.000000000000000,11.000000000000000,4.000000000000000,4.000000000000000,542.000000000000000,0.000000000000000,551.000000000000000,15.000000000000000,82.000000000000000,98.000000000000000,109.000000000000000,23.000000000000000,2306.000000000000000,133
133,PE139000,1761.486807970000000,11598.000000000000000,11038.000000000000000,22636.000000000000000,24725.000000000000000,3874.000000000000000,4527.000000000000000,12271.000000000000000,1.000000000000000,1620.000000000000000,79.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,75.000000000000000,0.000000000000000,0.000000000000000,34.000000000000000,8.000000000000000,0.000000000000000,0.000000000000000,5.000000000000000,0.000000000000000,0.000000000000000,19.000000000000000,0.000000000000000,123.000000000000000,134
134,PE140000,2123.672437620000000,16551.000000000000000,16228.000000000000000,32779.000000000000000,35400.000000000000000,8285.000000000000000,6322.000000000000000,8764.000000000000000,34.000000000000000,8935.000000000000000,121.000000000000000,4.000000000000000,8.000000000000000,0.000000000000000,1.000000000000000,60.000000000000000,0.000000000000000,0.000000000000000,182.000000000000000,15.000000000000000,0.000000000000000,2.000000000000000,4.000000000000000,0.000000000000000,0.000000000000000,9.000000000000000,1.000000000000000,32.000000000000000,135
135,PE141000,2139.794822339999900,18920.000000000000000,19393.000000000000000,38313.000000000000000,43134.000000000000000,10017.000000000000000,9051.000000000000000,15737.000000000000000,66.000000000000000,2562.000000000000000,350.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,5.000000000000000,78.000000000000000,39.000000000000000,0.000000000000000,32.000000000000000,0.000000000000000,0.000000000000000,36.000000000000000,72.000000000000000,0.000000000000000,0.000000000000000,4.000000000000000,1.000000000000000,263.000000000000000,136
136,QC142000,2041.411462390000000,8657.000000000000000,8109.000000000000000,16766.000000000000000,16407.000000000000000,1874.000000000000000,3508.000000000000000,2523.000000000000000,14.000000000000000,8559.000000000000000,44.000000000000000,7.000000000000000,6.000000000000000,0.000000000000000,3.000000000000000,4.000000000000000,0.000000000000000,0.000000000000000,4.000000000000000,10.000000000000000,0.000000000000000,16.000000000000000,0.000000000000000,3.000000000000000,5.000000000000000,30.000000000000000,1.000000000000000,155.000000000000000,137
137,QC143000,914.931292044999960,9135.000000000000000,9071.000000000000000,18206.000000000000000,18181.000000000000000,58.000000000000000,21.000000000000000,7.000000000000000,1.000000000000000,18078.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,23.000000000000000,138
138,QC144000,5121.263945360000400,26035.000000000000000,25364.000000000000000,51399.000000000000000,43129.000000000000000,300.000000000000000,338.000000000000000,68.000000000000000,0.000000000000000,50580.000000000000000,26.000000000000000,0.000000000000000,3.000000000000000,0.000000000000000,0.000000000000000,5.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,8.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,8.000000000000000,0.000000000000000,0.000000000000000,3.000000000000000,60.000000000000000,139
139,QC145000,393.203011188000000,10640.000000000000000,10162.000000000000000,20802.000000000000000,21732.000000000000000,1256.000000000000000,230.000000000000000,649.000000000000000,0.000000000000000,18049.000000000000000,34.000000000000000,5.000000000000000,1.000000000000000,181.000000000000000,10.000000000000000,8.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,277.000000000000000,0.000000000000000,2.000000000000000,2.000000000000000,15.000000000000000,19.000000000000000,1.000000000000000,5.000000000000000,57.000000000000000,140
140,QC146000,1797.696592360000100,10632.000000000000000,10509.000000000000000,21141.000000000000000,18706.000000000000000,4.000000000000000,10.000000000000000,4.000000000000000,0.000000000000000,21114.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,4.000000000000000,0.000000000000000,3.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2.000000000000000,141
141,QC147000,5564.671858310000100,9950.000000000000000,9922.000000000000000,19872.000000000000000,19980.000000000000000,116.000000000000000,56.000000000000000,32.000000000000000,0.000000000000000,19620.000000000000000,4.000000000000000,0.000000000000000,2.000000000000000,0.000000000000000,1.000000000000000,6.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,5.000000000000000,26.000000000000000,142
142,QC148000,9013.421926860000900,14379.000000000000000,13731.000000000000000,28110.000000000000000,24495.000000000000000,3364.000000000000000,1138.000000000000000,2803.000000000000000,11.000000000000000,20035.000000000000000,12.000000000000000,0.000000000000000,15.000000000000000,3.000000000000000,2.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,633.000000000000000,1.000000000000000,0.000000000000000,9.000000000000000,28.000000000000000,0.000000000000000,0.000000000000000,17.000000000000000,1.000000000000000,37.000000000000000,143
143,QC149000,1312.195387320000000,6871.000000000000000,6345.000000000000000,13216.000000000000000,13397.000000000000000,5886.000000000000000,1079.000000000000000,773.000000000000000,21.000000000000000,4977.000000000000000,34.000000000000000,0.000000000000000,2.000000000000000,0.000000000000000,1.000000000000000,293.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,23.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,8.000000000000000,1.000000000000000,9.000000000000000,4.000000000000000,103.000000000000000,144
144,QC150000,926.017000018999970,14327.000000000000000,14388.000000000000000,28715.000000000000000,24318.000000000000000,2711.000000000000000,628.000000000000000,560.000000000000000,10.000000000000000,24115.000000000000000,50.000000000000000,18.000000000000000,31.000000000000000,1.000000000000000,14.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,388.000000000000000,0.000000000000000,36.000000000000000,1.000000000000000,36.000000000000000,3.000000000000000,16.000000000000000,8.000000000000000,88.000000000000000,145
145,QC151000,13319.736112400000000,23293.000000000000000,19465.000000000000000,42758.000000000000000,32015.000000000000000,519.000000000000000,198.000000000000000,110.000000000000000,0.000000000000000,38944.000000000000000,42.000000000000000,3.000000000000000,2.000000000000000,0.000000000000000,9.000000000000000,0.000000000000000,9.000000000000000,0.000000000000000,275.000000000000000,203.000000000000000,0.000000000000000,26.000000000000000,0.000000000000000,13.000000000000000,13.000000000000000,44.000000000000000,7.000000000000000,2341.000000000000000,146
146,QC152000,5878.276796320000400,10649.000000000000000,9988.000000000000000,20637.000000000000000,19334.000000000000000,46.000000000000000,32.000000000000000,40.000000000000000,0.000000000000000,20302.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,187.000000000000000,0.000000000000000,0.000000000000000,3.000000000000000,18.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,3.000000000000000,147
147,QC153000,688.445540604000030,6647.000000000000000,6675.000000000000000,13322.000000000000000,13583.000000000000000,592.000000000000000,924.000000000000000,2125.000000000000000,1.000000000000000,9607.000000000000000,38.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,7.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,4.000000000000000,0.000000000000000,4.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,4.000000000000000,1.000000000000000,11.000000000000000,148
148,QC154000,326453.325137000010000,32729.000000000000000,30612.000000000000000,63341.000000000000000,48291.000000000000000,1051.000000000000000,172.000000000000000,185.000000000000000,2.000000000000000,60127.000000000000000,8.000000000000000,0.000000000000000,28.000000000000000,2.000000000000000,3.000000000000000,4.000000000000000,0.000000000000000,0.000000000000000,1560.000000000000000,8.000000000000000,0.000000000000000,12.000000000000000,0.000000000000000,0.000000000000000,11.000000000000000,59.000000000000000,7.000000000000000,102.000000000000000,149
149,QC155000,3684.787513610000100,15655.000000000000000,13975.000000000000000,29630.000000000000000,26460.000000000000000,5045.000000000000000,2123.000000000000000,3259.000000000000000,50.000000000000000,18714.000000000000000,71.000000000000000,1.000000000000000,10.000000000000000,0.000000000000000,1.000000000000000,35.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,31.000000000000000,0.000000000000000,13.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,180.000000000000000,3.000000000000000,94.000000000000000,150
150,QC156000,732.713237463000040,7002.000000000000000,6866.000000000000000,13868.000000000000000,14438.000000000000000,152.000000000000000,221.000000000000000,103.000000000000000,0.000000000000000,12902.000000000000000,3.000000000000000,0.000000000000000,219.000000000000000,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,258.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6.000000000000000,151
151,QC157000,2435.475762229999900,12930.000000000000000,12166.000000000000000,25096.000000000000000,21007.000000000000000,194.000000000000000,1193.000000000000000,55.000000000000000,0.000000000000000,23627.000000000000000,18.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,5.000000000000000,152
152,QC158000,3189.963722080000000,21233.000000000000000,20357.000000000000000,41590.000000000000000,38999.000000000000000,849.000000000000000,1141.000000000000000,327.000000000000000,0.000000000000000,39165.000000000000000,49.000000000000000,0.000000000000000,2.000000000000000,0.000000000000000,3.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,7.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,44.000000000000000,153
153,QC159000,12135.702928799999000,18195.000000000000000,16806.000000000000000,35001.000000000000000,30683.000000000000000,4390.000000000000000,2595.000000000000000,614.000000000000000,61.000000000000000,27127.000000000000000,39.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,36.000000000000000,14.000000000000000,0.000000000000000,7.000000000000000,22.000000000000000,0.000000000000000,7.000000000000000,27.000000000000000,0.000000000000000,62.000000000000000,154
154,QC161000,992.665224285000020,6707.000000000000000,6533.000000000000000,13240.000000000000000,13979.000000000000000,981.000000000000000,3273.000000000000000,2294.000000000000000,9.000000000000000,5372.000000000000000,56.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,2.000000000000000,18.000000000000000,0.000000000000000,0.000000000000000,1129.000000000000000,10.000000000000000,4.000000000000000,35.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,21.000000000000000,0.000000000000000,34.000000000000000,155
155,QC162000,310.197096176000000,32737.000000000000000,32286.000000000000000,65023.000000000000000,26168.000000000000000,14001.000000000000000,3303.000000000000000,3606.000000000000000,216.000000000000000,40920.000000000000000,289.000000000000000,236.000000000000000,215.000000000000000,118.000000000000000,52.000000000000000,31.000000000000000,30.000000000000000,1.000000000000000,7.000000000000000,609.000000000000000,0.000000000000000,572.000000000000000,8.000000000000000,130.000000000000000,106.000000000000000,118.000000000000000,33.000000000000000,422.000000000000000,156
156,QC163000,7826.439871139999900,11841.000000000000000,12070.000000000000000,23911.000000000000000,22255.000000000000000,162.000000000000000,311.000000000000000,63.000000000000000,1.000000000000000,23227.000000000000000,16.000000000000000,1.000000000000000,27.000000000000000,0.000000000000000,3.000000000000000,0.000000000000000,2.000000000000000,0.000000000000000,5.000000000000000,16.000000000000000,0.000000000000000,37.000000000000000,0.000000000000000,6.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,34.000000000000000,157
157,QC164000,2824.769591899999800,10619.000000000000000,10269.000000000000000,20888.000000000000000,19099.000000000000000,33.000000000000000,24.000000000000000,5.000000000000000,1.000000000000000,20806.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,7.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6.000000000000000,0.000000000000000,5.000000000000000,158
158,QC165000,10382.399211000000000,21131.000000000000000,19220.000000000000000,40351.000000000000000,32901.000000000000000,1481.000000000000000,2455.000000000000000,944.000000000000000,2.000000000000000,34016.000000000000000,714.000000000000000,9.000000000000000,128.000000000000000,2.000000000000000,3.000000000000000,10.000000000000000,0.000000000000000,0.000000000000000,84.000000000000000,62.000000000000000,0.000000000000000,139.000000000000000,0.000000000000000,34.000000000000000,165.000000000000000,22.000000000000000,13.000000000000000,68.000000000000000,159
159,QC166000,858.189808061000010,9937.000000000000000,9398.000000000000000,19335.000000000000000,19633.000000000000000,368.000000000000000,141.000000000000000,39.000000000000000,1.000000000000000,16503.000000000000000,37.000000000000000,0.000000000000000,5.000000000000000,0.000000000000000,1.000000000000000,10.000000000000000,0.000000000000000,0.000000000000000,2183.000000000000000,21.000000000000000,0.000000000000000,18.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,2.000000000000000,5.000000000000000,160
160,QC167000,671.646424349999960,7577.000000000000000,7587.000000000000000,15164.000000000000000,13995.000000000000000,213.000000000000000,77.000000000000000,24.000000000000000,5.000000000000000,14691.000000000000000,11.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,7.000000000000000,25.000000000000000,0.000000000000000,60.000000000000000,2.000000000000000,31.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,14.000000000000000,161
161,QC168000,392.269393512000020,15370.000000000000000,14607.000000000000000,29977.000000000000000,19743.000000000000000,1385.000000000000000,744.000000000000000,311.000000000000000,7.000000000000000,26819.000000000000000,111.000000000000000,6.000000000000000,105.000000000000000,30.000000000000000,8.000000000000000,7.000000000000000,7.000000000000000,0.000000000000000,4.000000000000000,166.000000000000000,0.000000000000000,86.000000000000000,2.000000000000000,31.000000000000000,9.000000000000000,42.000000000000000,8.000000000000000,89.000000000000000,162
162,QC169000,694.629159415000000,14319.000000000000000,14594.000000000000000,28913.000000000000000,26210.000000000000000,280.000000000000000,375.000000000000000,192.000000000000000,2.000000000000000,27947.000000000000000,30.000000000000000,0.000000000000000,12.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,26.000000000000000,0.000000000000000,16.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,8.000000000000000,3.000000000000000,19.000000000000000,163
163,QC170000,2158.846799169999900,8538.000000000000000,7897.000000000000000,16435.000000000000000,14439.000000000000000,70.000000000000000,17.000000000000000,13.000000000000000,0.000000000000000,16209.000000000000000,7.000000000000000,2.000000000000000,0.000000000000000,8.000000000000000,0.000000000000000,5.000000000000000,1.000000000000000,0.000000000000000,16.000000000000000,48.000000000000000,0.000000000000000,14.000000000000000,0.000000000000000,0.000000000000000,4.000000000000000,2.000000000000000,2.000000000000000,17.000000000000000,164
164,QC171000,1955.672387639999900,11144.000000000000000,11014.000000000000000,22158.000000000000000,20039.000000000000000,47.000000000000000,745.000000000000000,21.000000000000000,0.000000000000000,21319.000000000000000,18.000000000000000,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6.000000000000000,165
165,QC172000,124.823371730999990,234342.000000000000000,236826.000000000000000,471168.000000000000000,325175.000000000000000,66151.000000000000000,38077.000000000000000,24396.000000000000000,467.000000000000000,291231.000000000000000,2655.000000000000000,795.000000000000000,1033.000000000000000,241.000000000000000,1281.000000000000000,245.000000000000000,645.000000000000000,9.000000000000000,38.000000000000000,6685.000000000000000,5.000000000000000,28235.000000000000000,298.000000000000000,2471.000000000000000,1047.000000000000000,743.000000000000000,233.000000000000000,4187.000000000000000,166
166,QC173000,7819.026338990000100,8265.000000000000000,8244.000000000000000,16509.000000000000000,15813.000000000000000,60.000000000000000,17.000000000000000,31.000000000000000,1.000000000000000,16377.000000000000000,2.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,5.000000000000000,0.000000000000000,4.000000000000000,0.000000000000000,0.000000000000000,5.000000000000000,0.000000000000000,0.000000000000000,6.000000000000000,167
167,QC174000,2067.876848150000100,16439.000000000000000,14875.000000000000000,31314.000000000000000,23878.000000000000000,1173.000000000000000,2384.000000000000000,629.000000000000000,9.000000000000000,26761.000000000000000,31.000000000000000,58.000000000000000,3.000000000000000,8.000000000000000,4.000000000000000,2.000000000000000,5.000000000000000,0.000000000000000,0.000000000000000,17.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,142.000000000000000,10.000000000000000,1.000000000000000,1.000000000000000,65.000000000000000,168
