"FID_","FIPSSTCO","TRT2000","STFID","OID_","SCTRACTW","FIPSPLACEW","CENSUSPLW","SCTRACTR","FIPSPLACER","CENSUCPLR","TRACTTOTRA","STFID_1","ID_ID","Distance"
,"24033","801802","24033801802",2574,51059480200.0000,79952,1252,24033801802.0000,38975,495,4,"24033801802",90781.000000,0.005993
,"24033","802405","24033802405",891,51059460400.0000,79952,1252,24033802405.0000,75762,940,15,"24033802405",90787.000000,0.002280
,"24033","801801","24033801801",63,51059471200.0000,48376,772,24033801801.0000,50750,607,10,"24033801801",90831.000000,0.003831
,"24033","801902","24033801902",387,51059471200.0000,79952,1252,24033801902.0000,75762,940,10,"24033801902",90836.000000,0.001883
,"24033","802406","24033802406",2592,51059480200.0000,79952,1252,24033802406.0000,75762,940,4,"24033802406",90843.000000,0.003785
,"24033","802001","24033802001",2585,51059480200.0000,79952,1252,24033802001.0000,75762,940,25,"24033802001",90846.000000,0.004768
,"24033","801500","24033801500",1594,51059460500.0000,79952,1252,24033801500.0000,28725,346,4,"24033801500",90885.000000,0.006867
,"24033","801406","24033801406",60,51059471200.0000,48376,772,24033801406.0000,59505,747,10,"24033801406",90903.000000,0.018666
,"24033","801403","24033801403",1590,51059460500.0000,79952,1252,24033801403.0000,29525,353,10,"24033801403",90905.000000,0.022187
,"24033","801704","24033801704",883,51059460400.0000,79952,1252,24033801704.0000,59505,747,4,"24033801704",90907.000000,0.016321
,"24033","801707","24033801707",62,51059471200.0000,48376,772,24033801707.0000,59505,747,10,"24033801707",90907.000000,0.006235
,"24033","801306","24033801306",58,51059471200.0000,48376,772,24033801306.0000,30575,358,10,"24033801306",90923.000000,0.011677
,"24033","801204","24033801204",1587,51059460500.0000,79952,1252,24033801204.0000,12600,122,15,"24033801204",90934.000000,0.025179
,"24033","801203","24033801203",877,51059460400.0000,79952,1252,24033801203.0000,99999,9999,10,"24033801203",90935.000000,0.012222
,"24033","802103","24033802103",886,51059460400.0000,79952,1252,24033802103.0000,99999,9999,4,"24033802103",90974.000000,0.003088
,"24033","801906","24033801906",2583,51059480200.0000,79952,1252,24033801906.0000,29000,347,4,"24033801906",90975.000000,0.004486
,"24033","802204","24033802204",64,51059471200.0000,48376,772,24033802204.0000,81250,1007,4,"24033802204",91024.000000,0.015566
,"24033","803505","24033803505",1607,51059460500.0000,79952,1252,24033803505.0000,43900,527,10,"24033803505",91026.000000,0.006041
,"24033","801205","24033801205",2553,51059480200.0000,79952,1252,24033801205.0000,17900,209,10,"24033801205",91070.000000,0.003083
,"24033","801207","24033801207",1588,51059460500.0000,79952,1252,24033801207.0000,17900,209,10,"24033801207",91072.000000,0.010679
,"24033","801206","24033801206",384,51059471200.0000,79952,1252,24033801206.0000,17900,209,10,"24033801206",91073.000000,0.014923
,"24033","801301","24033801301",1589,51059460500.0000,79952,1252,24033801301.0000,99999,9999,4,"24033801301",91117.000000,0.012078
,"24033","801001","24033801001",1583,51059460500.0000,79952,1252,24033801001.0000,9325,88,4,"24033801001",91139.000000,0.001950
,"24033","800603","24033800603",874,51059460400.0000,79952,1252,24033800603.0000,34712,432,4,"24033800603",91176.000000,0.005781
,"24033","800203","24033800203",1571,51059460500.0000,79952,1252,24033800203.0000,83025,1029,4,"24033800203",91243.000000,0.004073
,"24033","800202","24033800202",2523,51059480200.0000,79952,1252,24033800202.0000,45900,555,10,"24033800202",91431.000000,0.007302
,"24033","800103","24033800103",2521,51059480200.0000,79952,1252,24033800103.0000,45900,555,15,"24033800103",91479.000000,0.001475
,"24033","800208","24033800208",380,51059471200.0000,79952,1252,24033800208.0000,73650,926,20,"24033800208",91501.000000,0.014545
,"24033","800406","24033800406",872,51059460400.0000,79952,1252,24033800406.0000,33400,412,10,"24033800406",91530.000000,0.018720
,"24033","800402","24033800402",1572,51059460500.0000,79952,1252,24033800402.0000,8775,85,4,"24033800402",91560.000000,0.006826
,"24033","800605","24033800605",382,51059471200.0000,79952,1252,24033800605.0000,34712,432,10,"24033800605",91693.000000,0.005554
,"24033","801904","24033801904",885,51059460400.0000,79952,1252,24033801904.0000,12600,122,4,"24033801904",91720.000000,0.004448
,"24033","800505","24033800505",1575,51059460500.0000,79952,1252,24033800505.0000,8775,85,4,"24033800505",91736.000000,0.004781
,"24033","800702","24033800702",876,51059460400.0000,79952,1252,24033800702.0000,68300,852,4,"24033800702",91739.000000,0.016509
,"24033","801901","24033801901",2578,51059480200.0000,79952,1252,24033801901.0000,12600,122,30,"24033801901",91743.000000,0.011086
,"24033","800606","24033800606",1580,51059460500.0000,79952,1252,24033800606.0000,34712,432,25,"24033800606",91793.000000,0.007956
,"24033","800407","24033800407",2533,51059480200.0000,79952,1252,24033800407.0000,45612,542,20,"24033800407",91811.000000,0.006111
,"24033","803605","24033803605",1612,51059460500.0000,79952,1252,24033803605.0000,55400,664,15,"24033803605",91911.000000,0.012825
,"24033","801701","24033801701",2568,51059480200.0000,79952,1252,24033801701.0000,77100,958,15,"24033801701",91936.000000,0.011105
,"24033","802105","24033802105",888,51059460400.0000,79952,1252,24033802105.0000,75762,940,10,"24033802105",91942.000000,0.005352
,"24033","802104","24033802104",887,51059460400.0000,79952,1252,24033802104.0000,29000,347,4,"24033802104",91943.000000,0.004734
,"24033","800511","24033800511",1578,51059460500.0000,79952,1252,24033800511.0000,8775,85,20,"24033800511",91973.000000,0.010407
,"24033","800207","24033800207",2527,51059480200.0000,79952,1252,24033800207.0000,73650,926,10,"24033800207",91981.000000,0.010107
,"24033","802403","24033802403",890,51059460400.0000,79952,1252,24033802403.0000,99999,9999,10,"24033802403",91996.000000,0.004842
,"24033","802301","24033802301",2590,51059480200.0000,79952,1252,24033802301.0000,23025,270,4,"24033802301",91997.000000,0.011462
,"24033","802404","24033802404",65,51059471200.0000,48376,772,24033802404.0000,23025,270,4,"24033802404",91997.000000,0.009417
,"24033","801404","24033801404",59,51059471200.0000,48376,772,24033801404.0000,29525,353,10,"24033801404",92003.000000,0.012009
,"24033","800503","24033800503",2536,51059480200.0000,79952,1252,24033800503.0000,86710,1057,10,"24033800503",92028.000000,0.012757
,"24033","801308","24033801308",880,51059460400.0000,79952,1252,24033801308.0000,29525,353,15,"24033801308",92031.000000,0.010321
,"24033","803602","24033803602",2602,51059480200.0000,79952,1252,24033803602.0000,32500,405,4,"24033803602",92037.000000,0.003043
,"24033","802203","24033802203",889,51059460400.0000,79952,1252,24033802203.0000,23025,270,4,"24033802203",92058.000000,0.009909
,"24033","801202","24033801202",1585,51059460500.0000,79952,1252,24033801202.0000,17900,209,10,"24033801202",92117.000000,0.008522
,"24033","801002","24033801002",383,51059471200.0000,79952,1252,24033801002.0000,68300,852,10,"24033801002",92143.000000,0.016315
,"24033","801905","24033801905",1599,51059460500.0000,79952,1252,24033801905.0000,12600,122,4,"24033801905",92169.000000,0.007290
,"24033","800508","24033800508",873,51059460400.0000,79952,1252,24033800508.0000,8775,85,10,"24033800508",92180.000000,0.021334
,"24033","800509","24033800509",56,51059471200.0000,48376,772,24033800509.0000,43900,527,4,"24033800509",92180.000000,0.012496
,"24033","800701","24033800701",875,51059460400.0000,79952,1252,24033800701.0000,99999,9999,4,"24033800701",92185.000000,0.022563
,"24033","801402","24033801402",2561,51059480200.0000,79952,1252,24033801402.0000,59505,747,20,"24033801402",92199.000000,0.011713
,"24033","801405","24033801405",1592,51059460500.0000,79952,1252,24033801405.0000,59505,747,15,"24033801405",92200.000000,0.006109
,"24033","803300","24033803300",1606,51059460500.0000,79952,1252,24033803300.0000,34711,431,4,"24033803300",92203.000000,0.005602
,"24033","803519","24033803519",894,51059460400.0000,79952,1252,24033803519.0000,99999,9999,15,"24033803519",92228.000000,0.005673
,"24033","800105","24033800105",55,51059471200.0000,48376,772,24033800105.0000,45900,555,4,"24033800105",92261.000000,0.004022
,"24033","800510","24033800510",381,51059471200.0000,79952,1252,24033800510.0000,8775,85,10,"24033800510",92273.000000,0.004997
,"24033","800206","24033800206",871,51059460400.0000,79952,1252,24033800206.0000,99999,9999,10,"24033800206",92301.000000,0.000290
,"24033","801307","24033801307",879,51059460400.0000,79952,1252,24033801307.0000,29525,353,10,"24033801307",92308.000000,0.021614
,"24033","800210","24033800210",2529,51059480200.0000,79952,1252,24033800210.0000,73650,926,10,"24033800210",92313.000000,0.006918
,"24033","800106","24033800106",1570,51059460500.0000,79952,1252,24033800106.0000,45900,555,10,"24033800106",92341.000000,0.006424
,"24033","803512","24033803512",2048,51059480200.0000,48376,772,24033803512.0000,45825,553,20,"24033803512",92349.000000,0.013976
,"24033","803601","24033803601",895,51059460400.0000,79952,1252,24033803601.0000,74282,928,15,"24033803601",92434.000000,0.004515
,"24033","803515","24033803515",67,51059471200.0000,48376,772,24033803515.0000,44817,531,10,"24033803515",92448.000000,0.010899
,"24033","800504","24033800504",2537,51059480200.0000,79952,1252,24033800504.0000,8775,85,4,"24033800504",92464.000000,0.001201
,"24033","803514","24033803514",390,51059471200.0000,79952,1252,24033803514.0000,44817,531,15,"24033803514",92486.000000,0.004606
,"51031","020300","51031020300",2723,51059480200.0000,79952,1252,51031020300.0000,78688,1228,4,"51031020300",5874.000000,0.012247
,"51087","201201","51087201201",2102,51059480200.0000,48376,772,51087201201.0000,37032,620,20,"51087201201",8992.000000,0.008136
,"51087","201404","51087201404",609,51059471200.0000,79952,1252,51087201404.0000,99999,9999,15,"51087201404",9221.000000,0.000896
,"51099","990300","51099990300",610,51059471200.0000,79952,1252,51099990300.0000,99999,9999,4,"51099990300",11974.000000,0.015932
,"51099","990400","51099990400",2951,51059480200.0000,79952,1252,51099990400.0000,99999,9999,4,"51099990400",12043.000000,0.042903
,"51107","610100","51107610100",611,51059471200.0000,79952,1252,51107610100.0000,99999,9999,4,"51107610100",13853.000000,0.022844
,"51107","610700","51107610700",192,51059471200.0000,48376,772,51107610700.0000,65008,1005,10,"51107610700",13934.000000,0.031220
,"51107","610400","51107610400",614,51059471200.0000,79952,1252,51107610400.0000,44984,725,10,"51107610400",14076.000000,0.015180
,"51107","610501","51107610501",188,51059471200.0000,48376,772,51107610501.0000,44984,725,10,"51107610501",14084.000000,0.008547
,"51107","611008","51107611008",200,51059471200.0000,48376,772,51107611008.0000,99999,9999,10,"51107611008",14126.000000,0.045054
,"51107","610502","51107610502",189,51059471200.0000,48376,772,51107610502.0000,44984,725,4,"51107610502",14131.000000,0.013345
,"51107","611004","51107611004",197,51059471200.0000,48376,772,51107611004.0000,99999,9999,10,"51107611004",14140.000000,0.035414
,"51107","611001","51107611001",2970,51059480200.0000,79952,1252,51107611001.0000,99999,9999,60,"51107611001",14268.000000,0.000860
,"51107","611002","51107611002",195,51059471200.0000,48376,772,51107611002.0000,99999,9999,35,"51107611002",14270.000000,0.005673
,"51107","611101","51107611101",201,51059471200.0000,48376,772,51107611101.0000,99999,9999,10,"51107611101",14273.000000,0.011206
,"51107","611006","51107611006",627,51059471200.0000,79952,1252,51107611006.0000,99999,9999,15,"51107611006",14278.000000,0.035535
,"51107","611600","51107611600",211,51059471200.0000,48376,772,51107611600.0000,99999,9999,10,"51107611600",14288.000000,0.011408
,"51107","611005","51107611005",198,51059471200.0000,48376,772,51107611005.0000,99999,9999,30,"51107611005",14311.000000,0.033952
,"51107","611007","51107611007",199,51059471200.0000,48376,772,51107611007.0000,99999,9999,10,"51107611007",14311.000000,0.064203
,"51107","611003","51107611003",196,51059471200.0000,48376,772,51107611003.0000,99999,9999,25,"51107611003",14318.000000,0.015024
,"51107","611204","51107611204",206,51059471200.0000,48376,772,51107611204.0000,99999,9999,20,"51107611204",14319.000000,0.019996
,"51107","611205","51107611205",207,51059471200.0000,48376,772,51107611205.0000,99999,9999,10,"51107611205",14319.000000,0.006838
,"51107","611800","51107611800",640,51059471200.0000,79952,1252,51107611800.0000,99999,9999,20,"51107611800",14369.000000,0.003417
,"51107","611201","51107611201",203,51059471200.0000,48376,772,51107611201.0000,99999,9999,25,"51107611201",14378.000000,0.017056
,"51107","611300","51107611300",208,51059471200.0000,48376,772,51107611300.0000,99999,9999,40,"51107611300",14381.000000,0.007130
,"51107","611202","51107611202",204,51059471200.0000,48376,772,51107611202.0000,99999,9999,10,"51107611202",14385.000000,0.032026
,"51107","610900","51107610900",194,51059471200.0000,48376,772,51107610900.0000,99999,9999,15,"51107610900",14423.000000,0.009550
,"51107","611700","51107611700",212,51059471200.0000,48376,772,51107611700.0000,99999,9999,15,"51107611700",14428.000000,0.014419
,"51107","610300","51107610300",613,51059471200.0000,79952,1252,51107610300.0000,99999,9999,4,"51107610300",14471.000000,0.017409
,"51107","610601","51107610601",191,51059471200.0000,48376,772,51107610601.0000,44984,725,15,"51107610601",14486.000000,0.011738
,"51107","611500","51107611500",210,51059471200.0000,48376,772,51107611500.0000,99999,9999,15,"51107611500",14501.000000,0.012345
,"51107","611102","51107611102",202,51059471200.0000,48376,772,51107611102.0000,99999,9999,15,"51107611102",14505.000000,0.016202
,"51107","610200","51107610200",612,51059471200.0000,79952,1252,51107610200.0000,99999,9999,15,"51107610200",14546.000000,0.019413
,"51107","610602","51107610602",618,51059471200.0000,79952,1252,51107610602.0000,44984,725,4,"51107610602",14680.000000,0.020759
,"51109","950200","51109950200",2991,51059480200.0000,79952,1252,51109950200.0000,52120,815,4,"51109950200",15194.000000,0.010605
,"51113","990100","51113990100",213,51059471200.0000,48376,772,51113990100.0000,99999,9999,4,"51113990100",16043.000000,0.036929
,"51660","000300","51660000300",2116,51059480200.0000,48376,772,51660000300.0000,35624,600,4,"51660000300",19849.000000,0.001845
,"51660","000201","51660000201",3129,51059480200.0000,79952,1252,51660000201.0000,35624,600,10,"51660000201",20042.000000,0.000649
,"51683","910200","51683910200",251,51059471200.0000,48376,772,51683910200.0000,48952,780,4,"51683910200",20900.000000,0.007507
,"51683","910100","51683910100",250,51059471200.0000,48376,772,51683910100.0000,48952,780,10,"51683910100",20908.000000,0.006933
,"51683","910300","51683910300",252,51059471200.0000,48376,772,51683910300.0000,48952,780,20,"51683910300",20957.000000,0.006795
,"51683","910400","51683910400",726,51059471200.0000,79952,1252,51683910400.0000,48952,780,25,"51683910400",20960.000000,0.010892
,"51685","920200","51685920200",253,51059471200.0000,48376,772,51685920200.0000,48968,785,40,"51685920200",20990.000000,0.017992
,"51700","032005","51700032005",254,51059471200.0000,48376,772,51700032005.0000,56000,860,4,"51700032005",21646.000000,0.015644
,"51700","031900","51700031900",729,51059471200.0000,79952,1252,51700031900.0000,56000,860,10,"51700031900",21663.000000,0.010262
,"51700","032002","51700032002",3137,51059480200.0000,79952,1252,51700032002.0000,56000,860,10,"51700032002",21764.000000,0.015798
,"51133","990200","51133990200",2993,51059480200.0000,79952,1252,51133990200.0000,99999,9999,4,"51133990200",24067.000000,0.014868
,"51137","990101","51137990101",641,51059471200.0000,79952,1252,51137990101.0000,99999,9999,10,"51137990101",25168.000000,0.005364
,"51139","030300","51139030300",2107,51059480200.0000,48376,772,51139030300.0000,47528,755,4,"51139030300",25369.000000,0.043504
,"51139","030400","51139030400",1916,51059460500.0000,79952,1252,51139030400.0000,75024,1160,4,"51139030400",25478.000000,0.015045
,"51153","901502","51153901502",1172,51059460400.0000,79952,1252,51153901502.0000,99999,9999,10,"51153901502",28509.000000,0.028177
,"51153","901501","51153901501",676,51059471200.0000,79952,1252,51153901501.0000,35976,605,4,"51153901501",28529.000000,0.016488
,"51153","901406","51153901406",1168,51059460400.0000,79952,1252,51153901406.0000,99999,9999,4,"51153901406",28569.000000,0.007349
,"51153","901602","51153901602",231,51059471200.0000,48376,772,51153901602.0000,76416,1198,10,"51153901602",28596.000000,0.008934
,"51153","901403","51153901403",229,51059471200.0000,48376,772,51153901403.0000,99999,9999,15,"51153901403",28598.000000,0.007432
,"51153","901601","51153901601",678,51059471200.0000,79952,1252,51153901601.0000,76416,1198,15,"51153901601",28599.000000,0.015059
,"51153","901701","51153901701",232,51059471200.0000,48376,772,51153901701.0000,84424,1323,10,"51153901701",28601.000000,0.007249
,"51153","901301","51153901301",670,51059471200.0000,79952,1252,51153901301.0000,99999,9999,25,"51153901301",28605.000000,0.017513
,"51059","491900","51059491900",178,51059471200.0000,48376,772,51059491900.0000,99999,9999,4,"51059491900",28608.000000,0.053151
,"51153","901702","51153901702",233,51059471200.0000,48376,772,51153901702.0000,88176,1367,4,"51153901702",28611.000000,0.020008
,"51153","901900","51153901900",683,51059471200.0000,79952,1252,51153901900.0000,88176,1367,4,"51153901900",28614.000000,0.001614
,"51685","920100","51685920100",727,51059471200.0000,79952,1252,51685920100.0000,48968,785,10,"51685920100",28620.000000,0.014182
,"51153","901217","51153901217",226,51059471200.0000,48376,772,51153901217.0000,99999,9999,20,"51153901217",28622.000000,0.034751
,"51153","901219","51153901219",227,51059471200.0000,48376,772,51153901219.0000,99999,9999,4,"51153901219",28634.000000,0.064929
,"51153","901218","51153901218",1159,51059460400.0000,79952,1252,51153901218.0000,99999,9999,15,"51153901218",28640.000000,0.021670
,"51153","901100","51153901100",656,51059471200.0000,79952,1252,51153901100.0000,65136,1012,4,"51153901100",28650.000000,0.055452
,"51153","900901","51153900901",1145,51059460400.0000,79952,1252,51153900901.0000,23760,414,4,"51153900901",28682.000000,0.006543
,"51153","900902","51153900902",651,51059471200.0000,79952,1252,51153900902.0000,99999,9999,4,"51153900902",28691.000000,0.027790
,"51153","900406","51153900406",647,51059471200.0000,79952,1252,51153900406.0000,21088,357,25,"51153900406",28715.000000,0.011313
,"51153","900404","51153900404",645,51059471200.0000,79952,1252,51153900404.0000,21088,357,15,"51153900404",28721.000000,0.030398
,"51153","900700","51153900700",649,51059471200.0000,79952,1252,51153900700.0000,87312,1358,25,"51153900700",28740.000000,0.017647
,"51153","901208","51153901208",657,51059471200.0000,79952,1252,51153901208.0000,43432,711,10,"51153901208",28742.000000,0.017812
,"51153","900200","51153900200",215,51059471200.0000,48376,772,51153900200.0000,87312,1358,15,"51153900200",28746.000000,0.007889
,"51153","900100","51153900100",214,51059471200.0000,48376,772,51153900100.0000,87312,1358,10,"51153900100",28763.000000,0.025180
,"51153","900403","51153900403",644,51059471200.0000,79952,1252,51153900403.0000,21088,357,4,"51153900403",28813.000000,0.013131
,"51153","901203","51153901203",220,51059471200.0000,48376,772,51153901203.0000,21088,357,10,"51153901203",28813.000000,0.047624
,"51153","901211","51153901211",223,51059471200.0000,48376,772,51153901211.0000,21088,357,4,"51153901211",28813.000000,0.058365
,"51153","901006","51153901006",654,51059471200.0000,79952,1252,51153901006.0000,52658,818,4,"51153901006",28858.000000,0.011857
,"51153","901210","51153901210",222,51059471200.0000,48376,772,51153901210.0000,99999,9999,25,"51153901210",28864.000000,0.038397
,"51153","900300","51153900300",216,51059471200.0000,48376,772,51153900300.0000,58696,900,4,"51153900300",28865.000000,0.003371
,"51153","900800","51153900800",650,51059471200.0000,79952,1252,51153900800.0000,99999,9999,10,"51153900800",28866.000000,0.024083
,"51153","901007","51153901007",218,51059471200.0000,48376,772,51153901007.0000,52658,818,4,"51153901007",28875.000000,0.012361
,"51153","901008","51153901008",219,51059471200.0000,48376,772,51153901008.0000,99999,9999,10,"51153901008",28896.000000,0.006222
,"51153","900405","51153900405",646,51059471200.0000,79952,1252,51153900405.0000,21088,357,10,"51153900405",28899.000000,0.030144
,"51153","901001","51153901001",652,51059471200.0000,79952,1252,51153901001.0000,99999,9999,4,"51153901001",28908.000000,0.024266
,"51153","901213","51153901213",663,51059471200.0000,79952,1252,51153901213.0000,21088,357,4,"51153901213",28909.000000,0.048656
,"51153","901212","51153901212",224,51059471200.0000,48376,772,51153901212.0000,21088,357,15,"51153901212",28910.000000,0.059094
,"51153","901223","51153901223",669,51059471200.0000,79952,1252,51153901223.0000,43432,711,40,"51153901223",28920.000000,0.033249
,"51153","901209","51153901209",221,51059471200.0000,48376,772,51153901209.0000,43432,711,4,"51153901209",28921.000000,0.021442
,"51153","900500","51153900500",1141,51059460400.0000,79952,1252,51153900500.0000,87312,1358,20,"51153900500",28927.000000,0.008653
,"51153","901404","51153901404",230,51059471200.0000,48376,772,51153901404.0000,11230,192,10,"51153901404",28930.000000,0.006524
,"51153","901302","51153901302",671,51059471200.0000,79952,1252,51153901302.0000,99999,9999,15,"51153901302",28966.000000,0.059138
,"51153","901405","51153901405",675,51059471200.0000,79952,1252,51153901405.0000,30176,517,15,"51153901405",28994.000000,0.027944
,"51153","901214","51153901214",225,51059471200.0000,48376,772,51153901214.0000,21088,357,30,"51153901214",29018.000000,0.036890
,"51153","900600","51153900600",648,51059471200.0000,79952,1252,51153900600.0000,87312,1358,20,"51153900600",29057.000000,0.007396
,"51153","901005","51153901005",653,51059471200.0000,79952,1252,51153901005.0000,99999,9999,10,"51153901005",29064.000000,0.008972
,"51139","030100","51139030100",1915,51059460500.0000,79952,1252,51139030100.0000,47528,755,4,"51139030100",29570.000000,0.038050
,"51157","990200","51157990200",3053,51059480200.0000,79952,1252,51157990200.0000,99999,9999,4,"51157990200",29657.000000,0.047148
,"51165","010300","51165010300",3054,51059480200.0000,79952,1252,51165010300.0000,50030,796,4,"51165010300",32496.000000,0.036382
,"51171","040600","51171040600",3056,51059480200.0000,79952,1252,51171040600.0000,99999,9999,4,"51171040600",34852.000000,0.017003
,"51171","040300","51171040300",1179,51059460400.0000,79952,1252,51171040300.0000,99999,9999,4,"51171040300",35145.000000,0.001092
,"51171","040200","51171040200",3055,51059480200.0000,79952,1252,51171040200.0000,99999,9999,10,"51171040200",35319.000000,0.037030
,"51770","001700","51770001700",255,51059471200.0000,48376,772,51770001700.0000,68000,1045,4,"51770001700",39404.000000,0.001344
,"24510","272002","24510272002",410,51059471200.0000,79952,1252,24510272002.0000,4000,25,4,"24510272002",55633.000000,0.007492
,"24510","130600","24510130600",1629,51059460500.0000,79952,1252,24510130600.0000,4000,25,4,"24510130600",55885.000000,0.002421
,"24510","280403","24510280403",2655,51059480200.0000,79952,1252,24510280403.0000,4000,25,15,"24510280403",56239.000000,0.005022
,"24510","280404","24510280404",2656,51059480200.0000,79952,1252,24510280404.0000,4000,25,4,"24510280404",56247.000000,0.005656
,"24510","250206","24510250206",409,51059471200.0000,79952,1252,24510250206.0000,4000,25,4,"24510250206",56485.000000,0.001434
,"24510","110100","24510110100",2650,51059480200.0000,79952,1252,24510110100.0000,4000,25,10,"24510110100",56842.000000,0.001323
,"24510","260302","24510260302",2652,51059480200.0000,79952,1252,24510260302.0000,4000,25,10,"24510260302",57193.000000,0.004658
,"24510","271300","24510271300",2653,51059480200.0000,79952,1252,24510271300.0000,4000,25,4,"24510271300",57456.000000,0.007713
,"24510","250301","24510250301",69,51059471200.0000,48376,772,24510250301.0000,4000,25,15,"24510250301",57480.000000,0.002645
,"24510","240400","24510240400",2651,51059480200.0000,79952,1252,24510240400.0000,4000,25,4,"24510240400",57603.000000,0.004873
,"51177","020401","51177020401",1968,51059460500.0000,79952,1252,51177020401.0000,99999,9999,4,"51177020401",58133.000000,0.074771
,"51177","020301","51177020301",686,51059471200.0000,79952,1252,51177020301.0000,99999,9999,4,"51177020301",58146.000000,0.012493
,"51177","020200","51177020200",685,51059471200.0000,79952,1252,51177020200.0000,99999,9999,10,"51177020200",58233.000000,0.006324
,"51177","020101","51177020101",1180,51059460400.0000,79952,1252,51177020101.0000,99999,9999,10,"51177020101",58288.000000,0.022732
,"51177","020103","51177020103",684,51059471200.0000,79952,1252,51177020103.0000,99999,9999,4,"51177020103",58354.000000,0.035923
,"51177","020102","51177020102",1181,51059460400.0000,79952,1252,51177020102.0000,99999,9999,10,"51177020102",58355.000000,0.011780
,"51177","020402","51177020402",3062,51059480200.0000,79952,1252,51177020402.0000,99999,9999,4,"51177020402",58515.000000,0.004371
,"51179","010202","51179010202",234,51059471200.0000,48376,772,51179010202.0000,99999,9999,4,"51179010202",58537.000000,0.097319
,"51179","010303","51179010303",1977,51059460500.0000,79952,1252,51179010303.0000,99999,9999,20,"51179010303",58541.000000,0.027281
,"51179","010207","51179010207",691,51059471200.0000,79952,1252,51179010207.0000,99999,9999,10,"51179010207",58561.000000,0.008439
,"51179","010105","51179010105",1971,51059460500.0000,79952,1252,51179010105.0000,99999,9999,15,"51179010105",58572.000000,0.024534
,"51179","010205","51179010205",689,51059471200.0000,79952,1252,51179010205.0000,99999,9999,10,"51179010205",58574.000000,0.078952
,"51179","010210","51179010210",1976,51059460500.0000,79952,1252,51179010210.0000,99999,9999,10,"51179010210",58574.000000,0.010822
,"51179","010204","51179010204",1185,51059460400.0000,79952,1252,51179010204.0000,99999,9999,4,"51179010204",58603.000000,0.049950
,"51179","010106","51179010106",1972,51059460500.0000,79952,1252,51179010106.0000,99999,9999,10,"51179010106",58607.000000,0.058371
,"51179","010405","51179010405",1978,51059460500.0000,79952,1252,51179010405.0000,99999,9999,10,"51179010405",58649.000000,0.008364
,"51179","010206","51179010206",690,51059471200.0000,79952,1252,51179010206.0000,99999,9999,10,"51179010206",58790.000000,0.047923
,"51179","010208","51179010208",692,51059471200.0000,79952,1252,51179010208.0000,99999,9999,4,"51179010208",58790.000000,0.038447
,"51179","010209","51179010209",235,51059471200.0000,48376,772,51179010209.0000,99999,9999,10,"51179010209",58790.000000,0.011734
,"51179","010502","51179010502",3077,51059480200.0000,79952,1252,51179010502.0000,99999,9999,4,"51179010502",58814.000000,0.010703
,"51179","010103","51179010103",1969,51059460500.0000,79952,1252,51179010103.0000,2112,52,4,"51179010103",58853.000000,0.013292
,"51179","010104","51179010104",687,51059471200.0000,79952,1252,51179010104.0000,2112,52,4,"51179010104",58855.000000,0.047122
,"51187","020500","51187020500",1980,51059460500.0000,79952,1252,51187020500.0000,29968,515,4,"51187020500",60774.000000,0.001190
,"51187","020400","51187020400",1192,51059460400.0000,79952,1252,51187020400.0000,29968,515,4,"51187020400",60775.000000,0.011779
,"51187","020100","51187020100",236,51059471200.0000,48376,772,51187020100.0000,99999,9999,4,"51187020100",60892.000000,0.031902
,"51187","020600","51187020600",695,51059471200.0000,79952,1252,51187020600.0000,99999,9999,10,"51187020600",60942.000000,0.009813
,"51187","020300","51187020300",694,51059471200.0000,79952,1252,51187020300.0000,99999,9999,4,"51187020300",61066.000000,0.048354
,"51193","990400","51193990400",3084,51059480200.0000,79952,1252,51193990400.0000,99999,9999,10,"51193990400",62122.000000,0.007525
,"51193","990100","51193990100",3083,51059480200.0000,79952,1252,51193990100.0000,99999,9999,20,"51193990100",62223.000000,0.006832
,"51810","045420","51810045420",3140,51059480200.0000,79952,1252,51810045420.0000,82000,1280,4,"51810045420",65891.000000,0.059218
,"51810","044600","51810044600",1218,51059460400.0000,79952,1252,51810044600.0000,82000,1280,4,"51810044600",66158.000000,0.012659
,"51810","042802","51810042802",3138,51059480200.0000,79952,1252,51810042802.0000,82000,1280,10,"51810042802",66165.000000,0.004216
,"51810","043800","51810043800",3139,51059480200.0000,79952,1252,51810043800.0000,82000,1280,4,"51810043800",66194.000000,0.005235
,"51840","000201","51840000201",3141,51059480200.0000,79952,1252,51840000201.0000,86720,1345,4,"51840000201",66687.000000,0.007243
,"51840","000302","51840000302",730,51059471200.0000,79952,1252,51840000302.0000,86720,1345,4,"51840000302",66835.000000,0.007049
,"51001","990600","51001990600",915,51059460400.0000,79952,1252,51001990600.0000,59336,910,4,"51001990600",67009.000000,0.148865
,"51013","100300","51013100300",423,51059471200.0000,79952,1252,51013100300.0000,3000,56,15,"51013100300",70468.000000,0.004991
,"51013","100100","51013100100",70,51059471200.0000,48376,772,51013100100.0000,3000,56,4,"51013100100",70496.000000,0.005466
,"51013","100200","51013100200",422,51059471200.0000,79952,1252,51013100200.0000,3000,56,25,"51013100200",70510.000000,0.006944
,"51013","101100","51013101100",72,51059471200.0000,48376,772,51013101100.0000,3000,56,4,"51013101100",70532.000000,0.000745
